dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.389025,3.476574,1.849979,2.542142,-1.975249,-41.969027,0.358473
0.020000,3.436278,3.494242,1.900427,2.502637,-1.975249,-0.000000,0.357022
0.020000,3.482821,3.511552,1.950084,2.463132,-1.975249,0.000000,0.355028
0.020000,3.528661,3.528484,1.998952,2.423627,-1.975249,0.000000,0.352516
0.020000,3.573807,3.545017,2.047030,2.384122,-1.975249,0.000000,0.349512
0.020000,3.618262,3.561135,2.094317,2.344617,-1.975249,0.000000,0.346039
0.020000,3.662034,3.576822,2.140814,2.305112,-1.975249,0.000000,0.342122
0.020000,3.705124,3.592064,2.186521,2.265607,-1.975249,-0.000000,0.337784
0.020000,3.747538,3.606851,2.231438,2.226102,-1.975249,0.000000,0.333050
0.020000,3.789276,3.621172,2.275565,2.186597,-1.975249,0.000000,0.327941
0.020000,3.830341,3.635020,2.318902,2.147092,-1.975249,-0.000000,0.322481
0.020000,3.870733,3.648389,2.361449,2.107587,-1.975249,0.000000,0.316691
0.020000,3.910452,3.661273,2.403206,2.068082,-1.975249,-0.000000,0.310596
0.020000,3.949497,3.673671,2.444172,2.028577,-1.975249,0.000000,0.304216
0.020000,3.987868,3.685579,2.484349,1.989072,-1.975249,0.000000,0.297575
0.020000,4.025563,3.696999,2.523735,1.949567,-1.975249,0.000000,0.290693
0.020000,4.062579,3.707931,2.562332,1.910062,-1.975249,0.000000,0.283593
0.020000,4.098913,3.718378,2.600138,1.870557,-1.975249,-0.000000,0.276296
0.020000,4.134562,3.728343,2.637154,1.831052,-1.975249,0.000000,0.268824
0.020000,4.169523,3.737833,2.673380,1.791547,-1.975249,-0.000000,0.261199
0.020000,4.203792,3.746851,2.708816,1.752042,-1.975249,0.000000,0.253440
0.020000,4.237364,3.755407,2.743462,1.712537,-1.975249,0.000000,0.245570
0.020000,4.270237,3.763508,2.777317,1.673032,-1.975249,-0.000000,0.237608
0.020000,4.302404,3.771162,2.810383,1.633527,-1.975249,0.000000,0.229575
0.020000,4.333862,3.778380,2.842658,1.594022,-1.975249,0.000000,0.221491
0.020000,4.364606,3.785173,2.874144,1.554517,-1.975249,-0.000000,0.213376
0.020000,4.394631,3.791552,2.904839,1.515012,-1.975249,0.000000,0.205247
0.020000,4.423933,3.797528,2.934744,1.475507,-1.975249,-0.000000,0.197125
0.020000,4.452507,3.803115,2.963859,1.436002,-1.975249,0.000000,0.189026
0.020000,4.480348,3.808326,2.992184,1.396497,-1.975249,-0.000000,0.180970
0.020000,4.507453,3.813174,3.019719,1.356992,-1.975249,0.000000,0.172972
0.020000,4.533816,3.817673,3.046464,1.317487,-1.975249,0.000000,0.165049
0.020000,4.559435,3.821837,3.072419,1.277982,-1.975249,-0.000000,0.157217
0.020000,4.584304,3.825681,3.097583,1.238477,-1.975249,0.000000,0.149491
0.020000,4.608420,3.829220,3.121958,1.198972,-1.975249,0.000000,0.141885
0.020000,4.631780,3.832468,3.145542,1.159467,-1.975249,0.000000,0.134414
0.020000,4.654379,3.835440,3.168337,1.119962,-1.975249,-0.000000,0.127091
0.020000,4.676216,3.838151,3.190341,1.080457,-1.975249,0.000000,0.119927
0.020000,4.697286,3.840616,3.211555,1.040952,-1.975249,0.000000,0.112936
0.020000,4.717588,3.842848,3.231979,1.001447,-1.975249,0.000000,0.106127
0.020000,4.737118,3.844864,3.251613,0.961942,-1.975249,-0.000000,0.099512
0.020000,4.755874,3.846676,3.270457,0.922437,-1.975249,-0.000000,0.093100
0.020000,4.773855,3.848298,3.288510,0.882932,-1.975249,0.000000,0.086900
0.020000,4.791058,3.849745,3.305774,0.843427,-1.975249,0.000000,0.080921
0.020000,4.807481,3.851030,3.322247,0.803923,-1.975249,0.000000,0.075171
0.020000,4.823123,3.852165,3.337931,0.764418,-1.975249,-0.000000,0.069657
0.020000,4.837983,3.853162,3.352824,0.724913,-1.975249,0.000000,0.064385
0.020000,4.852059,3.854034,3.366927,0.685408,-1.975249,-0.000000,0.059363
0.020000,4.865351,3.854792,3.380240,0.645903,-1.975249,0.000000,0.054595
0.020000,4.877857,3.855447,3.392763,0.606398,-1.975249,0.000000,0.050087
0.020000,4.889576,3.856010,3.404496,0.566893,-1.975249,0.000000,0.045843
0.020000,4.900508,3.856490,3.415439,0.527388,-1.975249,0.000000,0.041868
0.020000,4.910653,3.856896,3.425592,0.487883,-1.975249,0.000000,0.038166
0.020000,4.920009,3.857237,3.434954,0.448378,-1.975249,-0.000000,0.034740
0.020000,4.928577,3.857521,3.443527,0.408873,-1.975249,0.000000,0.031593
0.020000,4.936356,3.857756,3.451309,0.369368,-1.975249,-0.000000,0.028728
0.020000,4.943346,3.857948,3.458302,0.329863,-1.975249,0.000000,0.026148
0.020000,4.949546,3.858103,3.464504,0.290358,-1.975249,-0.000000,0.023854
0.020000,4.954957,3.858227,3.469916,0.250853,-1.975249,0.000000,0.021849
0.020000,4.959578,3.858324,3.474538,0.211348,-1.975249,0.000000,0.020134
0.020000,4.963409,3.858398,3.478370,0.171843,-1.975249,0.000000,0.018710
0.020000,4.966450,3.858453,3.481412,0.132338,-1.975249,0.000000,0.017578
0.020000,4.968701,3.858492,3.483663,0.092833,-1.975249,0.000000,0.016740
0.020000,4.970163,3.858516,3.485125,0.053328,-1.975249,-0.000000,0.016196
0.020000,4.970864,3.858527,3.485826,0.016788,-1.827005,7.412209,0.015934
0.020000,4.971032,3.858530,3.485994,0.000000,-0.839381,49.381236,0.015872
0.020000,4.971032,3.858530,3.485994,0.000000,0.000000,41.969027,0.015872
