dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.724442,1.876269,7.895990,11.007185,9.875057,5.916573,6.034093
0.020000,7.941974,1.822245,8.120130,11.207002,9.990817,5.787997,6.045562
0.020000,8.164072,1.769907,8.348311,11.409048,10.102313,5.574826,6.058092
0.020000,8.390820,1.719593,8.580575,11.613194,10.207282,5.248449,6.071715
0.020000,8.622296,1.671665,8.816960,11.819252,10.302931,4.782439,6.086458
0.020000,8.858558,1.626507,9.057500,12.026969,10.385845,4.145709,6.102348
0.020000,9.099651,1.584530,9.302220,12.236017,10.452419,3.328709,6.119402
0.020000,9.345597,1.546166,9.551140,12.445990,10.498632,2.310646,6.137636
0.020000,9.596390,1.511869,9.804267,12.656380,10.519504,1.043613,6.157055
0.020000,9.851996,1.482110,10.061599,12.866595,10.510763,-0.437059,6.177656
0.020000,10.112343,1.457379,10.323118,13.075953,10.467874,-2.144489,6.199428
0.020000,10.377320,1.438171,10.588791,13.283645,10.384614,-4.162988,6.222345
0.020000,10.646775,1.424987,10.858568,13.488842,10.259850,-6.238172,6.246370
0.020000,10.920506,1.418326,11.132380,13.690589,10.087333,-8.625841,6.271453
0.020000,11.198264,1.418675,11.410139,13.887937,9.867411,-10.996105,0.014342
0.020000,11.465748,1.426000,11.677723,13.379211,-25.436284,-1765.184784,0.041103
0.020000,11.753952,1.442236,11.966383,14.433025,52.690688,3906.348638,0.071392
0.020000,12.043878,1.467373,12.257397,14.550680,5.882738,-2340.397537,0.101492
0.020000,12.334291,1.501325,12.549789,14.619586,3.445311,-121.871338,0.131163
0.020000,12.622574,1.543616,12.841157,14.568418,-2.558386,-300.184850,0.160036
0.020000,12.906219,1.593468,13.129149,14.399596,-8.441104,-294.135877,0.187777
0.020000,13.184194,1.650129,13.412840,14.184563,-10.751652,-115.527443,0.214224
0.020000,13.456289,1.712934,13.692090,13.962480,-11.104143,-17.624545,0.239313
0.020000,13.722418,1.781241,13.966845,13.737763,-11.235855,-6.585608,0.263003
0.020000,13.982552,1.854420,14.237076,13.511561,-11.310122,-3.713305,0.285274
0.020000,14.236713,1.931869,14.502775,13.284929,-11.331612,-1.074508,0.306118
0.020000,14.484962,2.013013,14.763950,13.058736,-11.309611,1.100017,0.325543
0.020000,14.727398,2.097314,15.020624,12.833711,-11.251258,2.917663,0.343566
0.020000,14.964144,2.184264,15.272833,12.610441,-11.163535,4.386134,0.360213
0.020000,15.195346,2.273395,15.520620,12.389360,-11.054026,5.475494,0.375516
0.020000,15.421162,2.364271,15.764036,12.170815,-10.927277,6.337453,0.389514
0.020000,15.641763,2.456491,16.003137,11.955031,-10.789203,6.903667,0.402246
0.020000,15.857321,2.549689,16.237980,11.742145,-10.644274,7.246443,0.413756
0.020000,16.068014,2.643527,16.468625,11.532254,-10.494565,7.485445,0.424088
0.020000,16.274018,2.737697,16.695132,11.325359,-10.344723,7.492138,0.433287
0.020000,16.475505,2.831919,16.917561,11.121459,-10.194999,7.486188,0.441398
0.020000,16.672643,2.925936,17.135971,10.920494,-10.048248,7.337568,0.448463
0.020000,16.865596,3.019516,17.350419,10.722379,-9.905760,7.124366,0.454525
0.020000,17.054518,3.112446,17.560959,10.527046,-9.766650,6.955524,0.459625
0.020000,17.239556,3.204534,17.767647,10.334371,-9.633756,6.644688,0.463802
0.020000,17.420853,3.295606,17.970532,10.144261,-9.505485,6.413541,0.467095
0.020000,17.598538,3.385503,18.169664,9.956603,-9.382903,6.129121,0.469540
0.020000,17.772737,3.474082,18.365090,9.771298,-9.265247,5.882798,0.471172
0.020000,17.943564,3.561213,18.556855,9.588239,-9.152979,5.613369,0.472023
0.020000,18.111127,3.646780,18.745002,9.407331,-9.045389,5.379522,0.472127
0.020000,18.275526,3.730678,18.929571,9.228485,-8.942278,5.155565,0.471513
0.020000,18.436853,3.812814,19.110604,9.051621,-8.843229,4.952424,0.470211
0.020000,18.595194,3.893103,19.288137,8.876662,-8.747945,4.764209,0.468249
0.020000,18.750625,3.971473,19.462208,8.703550,-8.655574,4.618533,0.465654
0.020000,18.903219,4.047858,19.632852,8.532221,-8.566485,4.454462,0.462453
0.020000,19.053040,4.122202,19.800105,8.362629,-8.479568,4.345867,0.458672
0.020000,19.200148,4.194456,19.964000,8.194735,-8.394726,4.242099,0.454335
0.020000,19.344596,4.264581,20.124570,8.028506,-8.311454,4.163605,0.449468
0.020000,19.486433,4.332542,20.281848,7.863919,-8.229348,4.105302,0.444095
0.020000,19.625702,4.398315,20.435867,7.700950,-8.148452,4.044782,0.438239
0.020000,19.762443,4.461878,20.586659,7.539588,-8.068097,4.017746,0.431925
0.020000,19.896689,4.523218,20.734255,7.379827,-7.988037,4.003005,0.425175
0.020000,20.028472,4.582329,20.878689,7.221661,-7.908323,3.985675,0.418015
0.020000,20.157821,4.639208,21.019991,7.065105,-7.827802,4.026062,0.410468
0.020000,20.284758,4.693860,21.158193,6.910138,-7.748353,3.972468,0.402557
0.020000,20.409307,4.746294,21.293329,6.756786,-7.667568,4.039241,0.394305
0.020000,20.531485,4.796525,21.425430,6.605054,-7.586625,4.047157,0.385739
0.020000,20.651310,4.844573,21.554529,6.454944,-7.505461,4.058194,0.376880
0.020000,20.768796,4.890460,21.680658,6.306464,-7.424004,4.072824,0.367753
0.020000,20.883956,4.934215,21.803851,6.159636,-7.341430,4.128716,0.358384
0.020000,20.996802,4.975872,21.924140,6.014445,-7.259526,4.095214,0.348795
0.020000,21.107344,5.015465,22.041558,5.870907,-7.176930,4.129807,0.339012
0.020000,21.215589,5.053035,22.156139,5.729018,-7.094443,4.124360,0.329059
0.020000,21.321548,5.088624,22.267914,5.588776,-7.012069,4.118655,0.318960
0.020000,21.425226,5.122279,22.376918,5.450173,-6.930171,4.094910,0.308740
0.020000,21.526629,5.154049,22.483181,5.313196,-6.848874,4.064854,0.298423
0.020000,21.625765,5.183984,22.586738,5.177829,-6.768318,4.027819,0.288032
0.020000,21.722638,5.212138,22.687619,5.044050,-6.688960,3.967868,0.277592
0.020000,21.817252,5.238566,22.785856,4.911830,-6.610977,3.899152,0.267124
0.020000,21.909614,5.263325,22.881479,4.781146,-6.534230,3.837357,0.256653
0.020000,21.999728,5.286474,22.974518,4.651953,-6.459640,3.729524,0.246200
0.020000,22.087596,5.308072,23.065002,4.524208,-6.387254,3.619311,0.235786
0.020000,22.173225,5.328178,23.152959,4.397871,-6.316850,3.520174,0.225432
0.020000,22.256617,5.346853,23.238417,4.272904,-6.248336,3.425700,0.215159
0.020000,22.337777,5.364159,23.321402,4.149217,-6.184368,3.198390,0.204986
0.020000,22.416708,5.380157,23.401938,4.026799,-6.120877,3.174549,0.194931
0.020000,22.493414,5.394908,23.480049,3.905567,-6.061621,2.962813,0.185012
0.020000,22.567898,5.408473,23.555758,3.785472,-6.004764,2.842846,0.175246
0.020000,22.640164,5.420912,23.629087,3.666418,-5.952699,2.603247,0.165648
0.020000,22.710215,5.432285,23.700055,3.548406,-5.900596,2.605168,0.156234
0.020000,22.778054,5.442651,23.768681,3.431314,-5.854587,2.300452,0.147017
0.020000,22.843683,5.452069,23.834983,3.315093,-5.811072,2.175760,0.138011
0.020000,22.907107,5.460595,23.898977,3.199698,-5.769723,2.067425,0.129227
0.020000,22.968328,5.468285,23.960679,3.085092,-5.730290,1.971647,0.120676
0.020000,23.027347,5.475194,24.020101,2.971116,-5.698800,1.574503,0.112370
0.020000,23.084168,5.481374,24.077258,2.857828,-5.664416,1.719207,0.104317
0.020000,23.138794,5.486879,24.132160,2.745119,-5.635449,1.448332,0.096526
0.020000,23.191226,5.491757,24.184818,2.632924,-5.609734,1.285781,0.089006
0.020000,23.241466,5.496057,24.235243,2.521204,-5.585993,1.187038,0.081762
0.020000,23.289517,5.499826,24.283441,2.409928,-5.563804,1.109448,0.074802
0.020000,23.335381,5.503110,24.329422,2.299040,-5.544419,0.969231,0.068130
0.020000,23.379058,5.505950,24.373192,2.188487,-5.527631,0.839433,0.061754
0.020000,23.420552,5.508390,24.414757,2.078260,-5.511351,0.814007,0.055675
0.020000,23.459862,5.510467,24.454122,1.968251,-5.500465,0.544292,0.049900
0.020000,23.496992,5.512219,24.491293,1.858542,-5.485454,0.750519,0.044431
0.020000,23.531941,5.513683,24.526273,1.748998,-5.477221,0.411681,0.039271
0.020000,23.564711,5.514891,24.559065,1.639619,-5.468950,0.413534,0.034423
0.020000,23.595303,5.515875,24.589673,1.530412,-5.460340,0.430487,0.029889
0.020000,23.623720,5.516664,24.618101,1.421385,-5.451359,0.449068,0.025671
0.020000,23.649960,5.517287,24.644348,1.312360,-5.451210,0.007450,0.021771
0.020000,23.674025,5.517768,24.668418,1.203512,-5.442437,0.438641,0.018190
0.020000,23.695917,5.518131,24.690313,1.094729,-5.439120,0.165856,0.014929
0.020000,23.715636,5.518396,24.710034,0.986028,-5.435072,0.202389,0.011990
0.020000,23.733180,5.518583,24.727579,0.877287,-5.437038,-0.098314,0.009373
0.020000,23.748554,5.518710,24.742954,0.768715,-5.428586,0.422602,0.007078
0.020000,23.761756,5.518790,24.756156,0.660109,-5.430309,-0.086147,0.005106
0.020000,23.772787,5.518837,24.767186,0.551531,-5.428907,0.070108,0.003458
0.020000,23.781646,5.518862,24.776045,0.442953,-5.428894,0.000649,0.002134
0.020000,23.788335,5.518873,24.782734,0.334442,-5.425545,0.167468,0.001135
0.020000,23.792853,5.518877,24.787253,0.225934,-5.425431,0.005690,0.000459
0.020000,23.795202,5.518877,24.789602,0.117438,-5.424767,0.033185,0.000108
0.020000,23.795878,5.518877,24.790278,0.033816,-4.181103,62.183219,0.000007
0.020000,23.795923,5.518877,24.790323,0.002227,-1.579439,130.083210,6.283185
0.020000,23.795923,5.518877,24.790323,0.000000,-0.111367,73.403591,6.283185
