dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.137653,5.250000,0.142538,0.237330,0.199437,0.000000,0.000000
0.020000,0.142440,5.250000,0.147324,0.241319,0.199437,-0.000000,0.000000
0.020000,0.147306,5.250000,0.152191,0.245308,0.199437,0.000000,0.000000
0.020000,0.152252,5.250000,0.157137,0.249297,0.199437,0.000000,0.000000
0.020000,0.157278,5.250000,0.162162,0.253285,0.199437,0.000000,0.000000
0.020000,0.162383,5.250000,0.167268,0.257274,0.199437,-0.000000,0.000000
0.020000,0.167569,5.250000,0.172453,0.261263,0.199437,0.000000,0.000000
0.020000,0.172834,5.250000,0.177719,0.265252,0.199437,0.000000,0.000000
0.020000,0.178179,5.250000,0.183063,0.269240,0.199437,-0.000000,0.000000
0.020000,0.183603,5.250000,0.188488,0.273229,0.199437,0.000000,0.000000
0.020000,0.189108,5.250000,0.193993,0.277218,0.199437,-0.000000,0.000000
0.020000,0.194692,5.250000,0.199577,0.281207,0.199437,0.000000,0.000000
0.020000,0.200356,5.250000,0.205241,0.285195,0.199437,0.000000,0.000000
0.020000,0.206100,5.250000,0.210985,0.289184,0.199437,-0.000000,0.000000
0.020000,0.211924,5.250000,0.216808,0.293173,0.199437,0.000000,0.000000
0.020000,0.217827,5.250000,0.222712,0.297162,0.199437,0.000000,0.000000
0.020000,0.223810,5.250000,0.228695,0.301150,0.199437,-0.000000,0.000000
0.020000,0.229873,5.250000,0.234758,0.305139,0.199437,0.000000,0.000000
0.020000,0.236016,5.250000,0.240900,0.309128,0.199437,0.000000,0.000000
0.020000,0.242238,5.250000,0.247123,0.313117,0.199437,-0.000000,0.000000
0.020000,0.248540,5.250000,0.253425,0.317105,0.199437,0.000000,0.000000
0.020000,0.254922,5.250000,0.259807,0.321094,0.199437,0.000000,0.000000
0.020000,0.261384,5.250000,0.266269,0.325083,0.199437,0.000000,0.000000
0.020000,0.267926,5.250000,0.272810,0.329071,0.199437,-0.000000,0.000000
0.020000,0.274547,5.250000,0.279432,0.333060,0.199437,0.000000,0.000000
0.020000,0.281248,5.250000,0.286133,0.337049,0.199437,0.000000,0.000000
0.020000,0.288029,5.250000,0.292914,0.341038,0.199437,-0.000000,0.000000
0.020000,0.294889,5.250000,0.299774,0.345026,0.199437,0.000000,0.000000
0.020000,0.301830,5.250000,0.306715,0.349015,0.199437,-0.000000,0.000000
0.020000,0.308850,5.250000,0.313735,0.353004,0.199437,0.000000,0.000000
0.020000,0.315950,5.250000,0.320835,0.356993,0.199437,0.000000,0.000000
0.020000,0.323130,5.250000,0.328014,0.360981,0.199437,-0.000000,0.000000
0.020000,0.330389,5.250000,0.335274,0.364970,0.199437,0.000000,0.000000
0.020000,0.337729,5.250000,0.342613,0.368959,0.199437,0.000000,0.000000
0.020000,0.345148,5.250000,0.350032,0.372948,0.199437,-0.000000,0.000000
0.020000,0.352646,5.250000,0.357531,0.376936,0.199437,0.000000,0.000000
0.020000,0.360225,5.250000,0.365110,0.380925,0.199437,0.000000,0.000000
0.020000,0.367883,5.250000,0.372768,0.384914,0.199437,0.000000,0.000000
0.020000,0.375622,5.250000,0.380506,0.388903,0.199437,-0.000000,0.000000
0.020000,0.383440,5.250000,0.388324,0.392891,0.199437,0.000000,0.000000
0.020000,0.391337,5.250000,0.396222,0.396880,0.199437,0.000000,0.000000
0.020000,0.399315,5.250000,0.404200,0.400869,0.199437,-0.000000,0.000000
0.020000,0.407372,5.250000,0.412257,0.404858,0.199437,0.000000,0.000000
0.020000,0.415509,5.250000,0.420394,0.408846,0.199437,-0.000000,0.000000
0.020000,0.423726,5.250000,0.428611,0.412835,0.199437,0.000000,0.000000
0.020000,0.432023,5.250000,0.436907,0.416824,0.199437,0.000000,0.000000
0.020000,0.440399,5.250000,0.445284,0.420813,0.199437,0.000000,0.000000
0.020000,0.448855,5.250000,0.453740,0.424801,0.199437,-0.000000,0.000000
0.020000,0.457391,5.250000,0.462276,0.428790,0.199437,0.000000,0.000000
0.020000,0.466007,5.250000,0.470891,0.432779,0.199437,-0.000000,0.000000
0.020000,0.474702,5.250000,0.479587,0.436768,0.199437,0.000000,0.000000
0.020000,0.483477,5.250000,0.488362,0.440756,0.199437,-0.000000,0.000000
0.020000,0.492332,5.250000,0.497217,0.444745,0.199437,0.000000,0.000000
0.020000,0.501267,5.250000,0.506152,0.448734,0.199437,0.000000,0.000000
0.020000,0.510282,5.250000,0.515166,0.452723,0.199437,-0.000000,0.000000
0.020000,0.519376,5.250000,0.524261,0.456711,0.199437,0.000000,0.000000
0.020000,0.528550,5.250000,0.533435,0.460700,0.199437,-0.000000,0.000000
0.020000,0.537804,5.250000,0.542689,0.464689,0.199437,0.000000,0.000000
0.020000,0.547138,5.250000,0.552022,0.468678,0.199437,0.000000,0.000000
0.020000,0.556551,5.250000,0.561436,0.472666,0.199437,-0.000000,0.000000
0.020000,0.566044,5.250000,0.570929,0.476655,0.199437,0.000000,0.000000
0.020000,0.575617,5.250000,0.580502,0.480644,0.199437,-0.000000,0.000000
0.020000,0.585270,5.250000,0.590155,0.484633,0.199437,0.000000,0.000000
0.020000,0.595003,5.250000,0.599887,0.488621,0.199437,0.000000,0.000000
0.020000,0.604815,5.250000,0.609700,0.492610,0.199437,-0.000000,0.000000
0.020000,0.614707,5.250000,0.619592,0.496599,0.199437,0.000000,0.000000
0.020000,0.624679,5.250000,0.629564,0.500588,0.199437,-0.000000,0.000000
0.020000,0.634731,5.250000,0.639615,0.504576,0.199437,0.000000,0.000000
0.020000,0.644862,5.250000,0.649747,0.508565,0.199437,0.000000,0.000000
0.020000,0.655073,5.250000,0.659958,0.512554,0.199437,0.000000,0.000000
0.020000,0.665364,5.250000,0.670249,0.516543,0.199437,-0.000000,0.000000
0.020000,0.675735,5.250000,0.680620,0.520531,0.199437,0.000000,0.000000
0.020000,0.686185,5.250000,0.691070,0.524520,0.199437,-0.000000,0.000000
0.020000,0.696716,5.250000,0.701600,0.528509,0.199437,-0.000000,0.000000
0.020000,0.707326,5.250000,0.712210,0.532498,0.199437,0.000000,0.000000
0.020000,0.718016,5.250000,0.722900,0.536486,0.199437,0.000000,0.000000
0.020000,0.728785,5.250000,0.733670,0.540475,0.199437,-0.000000,0.000000
0.020000,0.739635,5.250000,0.744519,0.544464,0.199437,0.000000,0.000000
0.020000,0.750564,5.250000,0.755448,0.548452,0.199437,0.000000,0.000000
0.020000,0.761573,5.250000,0.766457,0.552441,0.199437,0.000000,0.000000
0.020000,0.772661,5.250000,0.777546,0.556430,0.199437,-0.000000,0.000000
0.020000,0.783830,5.250000,0.788715,0.560419,0.199437,0.000000,0.000000
0.020000,0.795078,5.250000,0.799963,0.564407,0.199437,0.000000,0.000000
0.020000,0.806406,5.250000,0.811291,0.568396,0.199437,0.000000,0.000000
0.020000,0.817814,5.250000,0.822699,0.572385,0.199437,0.000000,0.000000
0.020000,0.829302,5.250000,0.834186,0.576374,0.199437,0.000000,0.000000
0.020000,0.840869,5.250000,0.845754,0.580362,0.199437,-0.000000,0.000000
0.020000,0.852516,5.250000,0.857401,0.584351,0.199437,0.000000,0.000000
0.020000,0.864243,5.250000,0.869128,0.588340,0.199437,0.000000,0.000000
0.020000,0.876050,5.250000,0.880934,0.592329,0.199437,0.000000,0.000000
0.020000,0.887936,5.250000,0.892821,0.596317,0.199437,-0.000000,0.000000
0.020000,0.899902,5.250000,0.904787,0.600306,0.199437,0.000000,0.000000
0.020000,0.911948,5.250000,0.916833,0.604295,0.199437,0.000000,0.000000
0.020000,0.924074,5.250000,0.928959,0.608284,0.199437,-0.000000,0.000000
0.020000,0.936280,5.250000,0.941164,0.612272,0.199437,0.000000,0.000000
0.020000,0.948565,5.250000,0.953450,0.616261,0.199437,0.000000,0.000000
0.020000,0.960930,5.250000,0.965815,0.620250,0.199437,-0.000000,0.000000
0.020000,0.973375,5.250000,0.978260,0.624239,0.199437,0.000000,0.000000
0.020000,0.985900,5.250000,0.990784,0.628227,0.199437,0.000000,0.000000
0.020000,0.998504,5.250000,1.003389,0.632216,0.199437,-0.000000,0.000000
0.020000,1.011188,5.250000,1.016073,0.636205,0.199437,0.000000,0.000000
0.020000,1.023952,5.250000,1.028837,0.640194,0.199437,0.000000,0.000000
0.020000,1.036796,5.250000,1.041681,0.644182,0.199437,-0.000000,0.000000
0.020000,1.049720,5.250000,1.054604,0.648171,0.199437,-0.000000,0.000000
0.020000,1.062723,5.250000,1.067608,0.652160,0.199437,0.000000,0.000000
0.020000,1.075806,5.250000,1.080691,0.656149,0.199437,0.000000,0.000000
0.020000,1.088969,5.250000,1.093854,0.660137,0.199437,-0.000000,0.000000
0.020000,1.102212,5.250000,1.107096,0.664126,0.199437,0.000000,0.000000
0.020000,1.115534,5.250000,1.120419,0.668115,0.199437,0.000000,0.000000
0.020000,1.128936,5.250000,1.133821,0.672104,0.199437,-0.000000,0.000000
0.020000,1.142418,5.250000,1.147303,0.676092,0.199437,0.000000,0.000000
0.020000,1.155980,5.250000,1.160865,0.680081,0.199437,0.000000,0.000000
0.020000,1.169621,5.250000,1.174506,0.684070,0.199437,0.000000,0.000000
0.020000,1.183343,5.250000,1.188227,0.688059,0.199437,0.000000,0.000000
0.020000,1.197144,5.250000,1.202028,0.692047,0.199437,0.000000,0.000000
0.020000,1.211024,5.250000,1.215909,0.696036,0.199437,0.000000,0.000000
0.020000,1.224985,5.250000,1.229870,0.700025,0.199437,-0.000000,0.000000
0.020000,1.239025,5.250000,1.243910,0.704014,0.199437,0.000000,0.000000
0.020000,1.253146,5.250000,1.258030,0.708002,0.199437,0.000000,0.000000
0.020000,1.267346,5.250000,1.272230,0.711991,0.199437,0.000000,0.000000
0.020000,1.281625,5.250000,1.286510,0.715980,0.199437,0.000000,0.000000
0.020000,1.295985,5.250000,1.300869,0.719969,0.199437,0.000000,0.000000
0.020000,1.310424,5.250000,1.315309,0.723957,0.199437,0.000000,0.000000
0.020000,1.324943,5.250000,1.329828,0.727946,0.199437,-0.000000,0.000000
0.020000,1.339542,5.250000,1.344427,0.731935,0.199437,0.000000,0.000000
0.020000,1.354220,5.250000,1.359105,0.735924,0.199437,0.000000,0.000000
0.020000,1.368979,5.250000,1.373864,0.739912,0.199437,-0.000000,0.000000
0.020000,1.383817,5.250000,1.388702,0.743901,0.199437,0.000000,0.000000
0.020000,1.398735,5.250000,1.403620,0.747890,0.199437,0.000000,0.000000
0.020000,1.413733,5.250000,1.418617,0.751879,0.199437,-0.000000,0.000000
0.020000,1.428810,5.250000,1.433695,0.755867,0.199437,0.000000,0.000000
0.020000,1.443967,5.250000,1.448852,0.759856,0.199437,0.000000,0.000000
0.020000,1.459204,5.250000,1.464089,0.763845,0.199437,-0.000000,0.000000
0.020000,1.474521,5.250000,1.479406,0.767833,0.199437,0.000000,0.000000
0.020000,1.489918,5.250000,1.494802,0.771822,0.199437,0.000000,0.000000
0.020000,1.505394,5.250000,1.510279,0.775811,0.199437,0.000000,0.000000
0.020000,1.520950,5.250000,1.525835,0.779800,0.199437,-0.000000,0.000000
0.020000,1.536586,5.250000,1.541471,0.783788,0.199437,0.000000,0.000000
0.020000,1.552302,5.250000,1.557186,0.787777,0.199437,0.000000,0.000000
0.020000,1.568097,5.250000,1.572982,0.791766,0.199437,-0.000000,0.000000
0.020000,1.583972,5.250000,1.588857,0.795755,0.199437,0.000000,0.000000
0.020000,1.599927,5.250000,1.604812,0.799743,0.199437,-0.000000,0.000000
0.020000,1.615962,5.250000,1.620847,0.803732,0.199437,-0.000000,0.000000
0.020000,1.632076,5.250000,1.636961,0.807721,0.199437,0.000000,0.000000
0.020000,1.648271,5.250000,1.653155,0.811710,0.199437,0.000000,0.000000
0.020000,1.664545,5.250000,1.669430,0.815698,0.199437,0.000000,0.000000
0.020000,1.680899,5.250000,1.685783,0.819687,0.199437,-0.000000,0.000000
0.020000,1.697332,5.250000,1.702217,0.823676,0.199437,0.000000,0.000000
0.020000,1.713846,5.250000,1.718730,0.827665,0.199437,0.000000,0.000000
0.020000,1.730439,5.250000,1.735324,0.831653,0.199437,-0.000000,0.000000
0.020000,1.747112,5.250000,1.751997,0.835642,0.199437,0.000000,0.000000
0.020000,1.763865,5.250000,1.768749,0.839631,0.199437,0.000000,0.000000
0.020000,1.780697,5.250000,1.785582,0.843620,0.199437,0.000000,0.000000
0.020000,1.797609,5.250000,1.802494,0.847608,0.199437,-0.000000,0.000000
0.020000,1.814601,5.250000,1.819486,0.851597,0.199437,0.000000,0.000000
0.020000,1.831673,5.250000,1.836558,0.855586,0.199437,0.000000,0.000000
0.020000,1.848825,5.250000,1.853710,0.859575,0.199437,-0.000000,0.000000
0.020000,1.866056,5.250000,1.870941,0.863563,0.199437,0.000000,0.000000
0.020000,1.883367,5.250000,1.888252,0.867552,0.199437,0.000000,0.000000
0.020000,1.900758,5.250000,1.905643,0.871541,0.199437,-0.000000,0.000000
0.020000,1.918229,5.250000,1.923114,0.875530,0.199437,0.000000,0.000000
0.020000,1.935780,5.250000,1.940664,0.879518,0.199437,0.000000,0.000000
0.020000,1.953410,5.250000,1.958294,0.883507,0.199437,-0.000000,0.000000
0.020000,1.971120,5.250000,1.976005,0.887496,0.199437,0.000000,0.000000
0.020000,1.988910,5.250000,1.993794,0.891485,0.199437,0.000000,0.000000
0.020000,2.006779,5.250000,2.011664,0.895473,0.199437,-0.000000,0.000000
0.020000,2.024729,5.250000,2.029613,0.899462,0.199437,0.000000,0.000000
