dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.000115,5.599250,0.000002,0.000199,0.009972,0.498593,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,-0.009972,-0.997186,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.498593,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000115,5.599250,0.000002,0.000000,0.000000,0.000000,0.000000
0.020000,0.000839,5.599250,0.000726,0.036198,1.809912,90.495603,0.000000
0.020000,0.001717,5.599250,0.001603,0.043876,0.383898,-71.300708,0.000000
0.020000,0.002674,5.599250,0.002561,0.047865,0.199437,-9.223032,0.000000
0.020000,0.003711,5.599250,0.003598,0.051854,0.199437,-0.000000,0.000000
0.020000,0.004828,5.599250,0.004715,0.055842,0.199437,0.000000,0.000000
0.020000,0.006025,5.599250,0.005911,0.059831,0.199437,-0.000000,0.000000
0.020000,0.007301,5.599250,0.007188,0.063820,0.199437,0.000000,0.000000
0.020000,0.008657,5.599250,0.008544,0.067809,0.199437,0.000000,0.000000
0.020000,0.010093,5.599250,0.009980,0.071797,0.199437,-0.000000,0.000000
