dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.228593,24.187092,3.397470,4.592041,3.738745,1.397803,0.451424
0.020000,3.312543,24.227911,3.490818,4.667386,3.767271,1.426344,0.453633
0.020000,3.397776,24.269563,3.585684,4.743316,3.796461,1.459476,0.455399
0.020000,3.484319,24.312021,3.682081,4.819844,3.826408,1.497336,0.456706
0.020000,3.572202,24.355252,3.780021,4.896988,3.857208,1.540006,0.457537
0.020000,3.661454,24.399222,3.879516,4.974767,3.888958,1.587503,0.457875
0.020000,3.752110,24.443892,3.980580,5.053202,3.921753,1.639768,0.457701
0.020000,3.844205,24.489222,4.083226,5.132316,3.955686,1.696653,0.456998
0.020000,3.937777,24.535166,4.187469,5.212133,3.990844,1.757899,0.455746
0.020000,4.032866,24.581673,4.293323,5.292679,4.027307,1.823118,0.453925
0.020000,4.129516,24.628690,4.400802,5.373982,4.065142,1.891769,0.451514
0.020000,4.227772,24.676160,4.509924,5.456070,4.104404,1.963120,0.448493
0.020000,4.327681,24.724017,4.620703,5.538972,4.145129,2.036229,0.444838
0.020000,4.429293,24.772193,4.733157,5.622719,4.187326,2.109877,0.440527
0.020000,4.532660,24.820615,4.847304,5.707338,4.230978,2.182555,0.435536
0.020000,4.637838,24.869201,4.963161,5.792859,4.276025,2.252382,0.429840
0.020000,4.744882,24.917864,5.080747,5.879306,4.322366,2.317060,0.423413
0.020000,4.853850,24.966510,5.200082,5.966703,4.369843,2.373830,0.416231
0.020000,4.964803,25.015038,5.321183,6.055068,4.418230,2.419369,0.408266
0.020000,5.077801,25.063339,5.444071,6.144412,4.467226,2.449776,0.399492
0.020000,5.192907,25.111293,5.568766,6.234741,4.516436,2.460480,0.389881
0.020000,5.310180,25.158774,5.695287,6.326048,4.565360,2.446219,0.379408
0.020000,5.429683,25.205647,5.823653,6.418316,4.613380,2.401011,0.368045
0.020000,5.551474,25.251763,5.953883,6.511511,4.659744,2.318187,0.355767
0.020000,5.675611,25.296967,6.085995,6.605582,4.703552,2.190416,0.342551
0.020000,5.802148,25.341092,6.220004,6.700457,4.743750,2.009880,0.328375
0.020000,5.931132,25.383959,6.355925,6.796039,4.779119,1.768458,0.313218
0.020000,6.062605,25.425380,6.493769,6.892205,4.808280,1.458051,0.297066
0.020000,6.196603,25.465155,6.633545,6.988799,4.829700,1.071023,0.279906
0.020000,6.333148,25.503075,6.775258,7.085633,4.841716,0.600774,0.261732
0.020000,6.472253,25.538921,6.918907,7.182484,4.842565,0.042433,0.242543
0.020000,6.613918,25.572465,7.064489,7.279093,4.830438,-0.606303,0.222346
0.020000,6.758125,25.603475,7.211993,7.375164,4.803552,-1.344310,0.201155
0.020000,6.904840,25.631711,7.361400,7.470369,4.760231,-2.166076,0.178995
0.020000,7.054009,25.656933,7.512687,7.564349,4.699011,-3.060975,0.155899
0.020000,7.205560,25.678901,7.665821,7.656724,4.618759,-4.012596,0.131910
0.020000,7.359396,25.697379,7.820763,7.747100,4.518788,-4.998558,0.107083
0.020000,7.515401,25.712137,7.977465,7.835079,4.398973,-5.990767,0.081484
0.020000,7.673437,25.722959,8.135870,7.920276,4.259845,-6.956378,0.055188
0.020000,7.833344,25.729640,8.295917,8.002329,4.102662,-7.859156,0.028282
0.020000,7.994717,25.731998,8.457308,8.069548,3.360903,-37.087947,0.000899
0.020000,8.139693,25.731770,8.602284,7.248789,-41.037902,-2219.940285,6.279810
0.020000,8.284566,25.730996,8.747159,7.243739,-0.252543,2039.267979,6.275777
0.020000,8.429218,25.729600,8.891818,7.232961,-0.538858,-14.315745,6.271200
0.020000,8.573254,25.727511,9.035869,7.202547,-1.520721,-49.093167,6.266082
0.020000,8.716478,25.724663,9.179121,7.162592,-1.997766,-23.852244,6.260423
0.020000,8.858888,25.720986,9.321578,7.122888,-1.985165,0.630071,6.254218
0.020000,9.000484,25.716411,9.463248,7.083493,-1.969773,0.769556,6.247457
0.020000,9.141264,25.710870,9.604137,7.044459,-1.951672,0.905087,6.240131
0.020000,9.281226,25.704293,9.744254,7.005841,-1.930939,1.036658,6.232227
0.020000,9.420368,25.696611,9.883608,6.967688,-1.907660,1.163951,6.223735
0.020000,9.558686,25.687755,10.022209,6.930049,-1.881930,1.286484,6.214638
0.020000,9.696175,25.677652,10.160068,6.892972,-1.853862,1.403410,6.204923
0.020000,9.832828,25.666232,10.297198,6.856500,-1.823589,1.513616,6.194572
0.020000,9.968639,25.653420,10.433612,6.820674,-1.791279,1.615524,6.183569
0.020000,10.103597,25.639144,10.569322,6.785532,-1.757132,1.707323,6.171893
0.020000,10.237689,25.623327,10.704345,6.751104,-1.721402,1.786516,6.159526
0.020000,10.370901,25.605893,10.838693,6.717416,-1.684396,1.850287,6.146448
0.020000,10.503215,25.586764,10.972383,6.684486,-1.646493,1.895153,6.132637
0.020000,10.634610,25.565862,11.105429,6.652323,-1.608152,1.917084,6.118073
0.020000,10.765058,25.543105,11.237848,6.620924,-1.569923,1.911411,6.102735
0.020000,10.894530,25.518414,11.369653,6.590275,-1.532466,1.872855,6.086602
0.020000,11.022990,25.491707,11.500860,6.560344,-1.496555,1.795544,6.069655
0.020000,11.150397,25.462903,11.631482,6.531082,-1.463094,1.673092,6.051875
0.020000,11.276701,25.431921,11.761530,6.502420,-1.433119,1.498713,6.033247
0.020000,11.401847,25.398682,11.891015,6.474263,-1.407809,1.265492,6.013756
0.020000,11.525772,25.363110,12.019945,6.446494,-1.388477,0.966605,5.993391
0.020000,11.648405,25.325130,12.148324,6.418963,-1.376560,0.595843,5.972146
0.020000,11.769664,25.284674,12.276154,6.391491,-1.373603,0.147876,5.950020
0.020000,11.889460,25.241679,12.403432,6.363866,-1.381216,-0.380663,5.927017
0.020000,12.007692,25.196090,12.530148,6.335846,-1.401037,-0.991022,5.903147
0.020000,12.124251,25.147861,12.656291,6.307152,-1.434659,-1.681126,5.878428
0.020000,12.239019,25.096960,12.781841,6.277481,-1.483559,-2.444976,5.852889
0.020000,12.351869,25.043365,12.906771,6.246501,-1.549000,-3.272074,5.826564
0.020000,12.462666,24.987072,13.031048,6.213863,-1.631936,-4.146765,5.799498
0.020000,12.571269,24.928095,13.154632,6.179205,-1.732901,-5.048263,5.771747
0.020000,12.677534,24.866464,13.277476,6.142166,-1.851918,-5.950854,5.743376
0.020000,12.781313,24.802234,13.399524,6.102398,-1.988413,-6.824736,5.714460
0.020000,12.882462,24.735478,13.520715,6.059575,-2.141161,-7.637414,5.685081
0.020000,12.980837,24.666291,13.640983,6.013409,-2.308272,-8.355576,5.655332
0.020000,13.076304,24.594792,13.760257,5.963665,-2.487220,-8.947364,5.625311
0.020000,13.168738,24.521118,13.878460,5.910167,-2.674917,-9.384874,5.595119
0.020000,13.258028,24.445425,13.995516,5.852810,-2.867846,-9.646442,5.564862
0.020000,13.344079,24.367886,14.111348,5.791565,-3.062218,-9.718605,5.534647
0.020000,13.426813,24.288689,14.225877,5.726482,-3.254165,-9.597340,5.504578
0.020000,13.506173,24.208031,14.339031,5.657683,-3.439933,-9.288422,5.474758
0.020000,13.582123,24.126116,14.450738,5.585362,-3.616072,-8.806931,5.445282
0.020000,13.654649,24.043152,14.560933,5.509770,-3.779588,-8.175811,5.416239
0.020000,13.723756,23.959347,14.669558,5.431209,-3.928066,-7.423917,5.387712
0.020000,13.789473,23.874905,14.776558,5.350014,-4.059738,-6.583553,5.359771
0.020000,13.851844,23.790026,14.881889,5.266544,-4.173499,-5.688086,5.332479
0.020000,13.910932,23.704900,14.985512,5.181166,-4.268894,-4.769713,5.305889
0.020000,13.966814,23.619708,15.087397,5.094245,-4.346045,-3.857561,5.280041
0.020000,14.019580,23.534618,15.187520,5.006134,-4.405574,-2.976485,5.254970
0.020000,14.069331,23.449787,15.285863,4.917164,-4.448504,-2.146502,5.230698
0.020000,14.116175,23.365359,15.382416,4.827641,-4.476144,-1.381998,5.207240
0.020000,14.160226,23.281464,15.477173,4.737841,-4.490002,-0.692862,5.184605
0.020000,14.201602,23.198220,15.570133,4.648007,-4.491681,-0.083943,5.162792
0.020000,14.240423,23.115731,15.661300,4.558351,-4.482817,0.443167,5.141797
0.020000,14.276810,23.034092,15.750681,4.469051,-4.465008,0.890435,5.121610
0.020000,14.310884,22.953385,15.838286,4.380255,-4.439773,1.261751,5.102218
0.020000,14.342763,22.873683,15.924128,4.292085,-4.408519,1.562740,5.083603
0.020000,14.372564,22.795048,16.008220,4.204634,-4.372520,1.799930,5.065746
0.020000,14.400400,22.717535,16.090580,4.117976,-4.332912,1.980386,5.048625
0.020000,14.426379,22.641191,16.171223,4.032162,-4.290693,2.110992,5.032217
0.020000,14.450608,22.566056,16.250168,3.947228,-4.246712,2.199038,5.016497
0.020000,14.473186,22.492165,16.327431,3.863194,-4.201703,2.250462,5.001442
0.020000,14.494212,22.419546,16.403033,3.780069,-4.156269,2.271669,4.987027
