dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.695615,22.787101,3.867818,4.695036,2.289343,-1.353814,0.445742
0.020000,3.781093,22.828108,3.962623,4.740274,2.261867,-1.373793,0.448789
0.020000,3.867259,22.869746,4.058322,4.784952,2.233907,-1.397967,0.451424
0.020000,3.954117,22.911979,4.154903,4.829059,2.205376,-1.426552,0.453633
0.020000,4.041674,22.954766,4.252355,4.872583,2.176182,-1.459733,0.455399
0.020000,4.129934,22.998066,4.350665,4.915508,2.146229,-1.497647,0.456706
0.020000,4.218908,23.041834,4.449821,4.957816,2.115421,-1.540375,0.457537
0.020000,4.308604,23.086022,4.549811,4.999489,2.083663,-1.587936,0.457875
0.020000,4.399032,23.130581,4.650621,5.040506,2.050857,-1.640272,0.457701
0.020000,4.490203,23.175456,4.752238,5.080845,2.016912,-1.697234,0.456998
0.020000,4.582130,23.220592,4.854648,5.120479,1.981741,-1.758565,0.455746
0.020000,4.674825,23.265928,4.957836,5.159385,1.945264,-1.823880,0.453925
0.020000,4.768301,23.311402,5.061786,5.197533,1.907411,-1.892633,0.451514
0.020000,4.862574,23.356947,5.166484,5.234896,1.868129,-1.964102,0.448493
0.020000,4.957657,23.402493,5.271913,5.271443,1.827382,-2.037333,0.444838
0.020000,5.053566,23.447966,5.378056,5.307146,1.785160,-2.111124,0.440527
0.020000,5.150316,23.493288,5.484895,5.341976,1.741481,-2.183950,0.435536
0.020000,5.247923,23.538377,5.592413,5.375904,1.696402,-2.253938,0.429840
0.020000,5.346402,23.583147,5.700592,5.408905,1.650026,-2.318801,0.423413
0.020000,5.445769,23.627508,5.809411,5.440955,1.602511,-2.375756,0.416231
0.020000,5.546038,23.671364,5.918851,5.472036,1.554081,-2.421505,0.408266
0.020000,5.647225,23.714616,6.028894,5.502137,1.505038,-2.452126,0.399492
0.020000,5.749342,23.757160,6.139519,5.531253,1.455777,-2.463055,0.389881
0.020000,5.852402,23.798888,6.250707,5.559389,1.406797,-2.449025,0.379408
0.020000,5.956418,23.839687,6.362438,5.586563,1.358715,-2.404055,0.368045
0.020000,6.061400,23.879440,6.474694,5.612809,1.312286,-2.321450,0.355767
0.020000,6.167356,23.918025,6.587458,5.638177,1.268409,-2.193896,0.342551
